Year,Gebietseinheit,Kategorie,GeoCode,Value
2013,Lüchow-Dannenberg,Durchschnittliche Fläche je Wohnung,K03354,110.0
2014,Lüchow-Dannenberg,Durchschnittliche Fläche je Wohnung,K03354,110.0
2015,Lüchow-Dannenberg,Durchschnittliche Fläche je Wohnung,K03354,110.1
2016,Lüchow-Dannenberg,Durchschnittliche Fläche je Wohnung,K03354,110.2
2017,Lüchow-Dannenberg,Durchschnittliche Fläche je Wohnung,K03354,110.2
2018,Lüchow-Dannenberg,Durchschnittliche Fläche je Wohnung,K03354,110.1
2019,Lüchow-Dannenberg,Durchschnittliche Fläche je Wohnung,K03354,110.1
2011,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,98.8
2012,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.0
2013,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.1
2014,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.3
2015,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.4
2016,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.5
2017,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.2
2018,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.3
2019,Lüneburg,Durchschnittliche Fläche je Wohnung,K03355,99.3
2011,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,112.8
2012,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.0
2013,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.1
2014,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.2
2015,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.3
2016,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.4
2017,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.6
2018,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.7
2019,Osterholz,Durchschnittliche Fläche je Wohnung,K03356,113.7
2011,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,116.9
2012,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.0
2013,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.0
2014,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.0
2015,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.1
2016,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.1
2017,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.1
2018,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.2
2019,Rotenburg (Wümme),Durchschnittliche Fläche je Wohnung,K03357,117.2
2011,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,106.5
2012,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,106.6
2013,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,106.7
2014,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,106.8
2015,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,106.8
2016,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,106.9
2017,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,107.0
2018,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,107.0
2019,Heidekreis,Durchschnittliche Fläche je Wohnung,K03358,107.1
2011,Stade,Durchschnittliche Fläche je Wohnung,K03359,103.6
2012,Stade,Durchschnittliche Fläche je Wohnung,K03359,103.7
2013,Stade,Durchschnittliche Fläche je Wohnung,K03359,103.9
2014,Stade,Durchschnittliche Fläche je Wohnung,K03359,104.0
2015,Stade,Durchschnittliche Fläche je Wohnung,K03359,103.9
2016,Stade,Durchschnittliche Fläche je Wohnung,K03359,104.0
2017,Stade,Durchschnittliche Fläche je Wohnung,K03359,103.8
2018,Stade,Durchschnittliche Fläche je Wohnung,K03359,103.9
2019,Stade,Durchschnittliche Fläche je Wohnung,K03359,103.9
2011,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.6
2012,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.7
2013,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.7
2014,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.7
2015,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.7
2016,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.5
2017,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.6
2018,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.6
2019,Uelzen,Durchschnittliche Fläche je Wohnung,K03360,106.7
2011,Verden,Durchschnittliche Fläche je Wohnung,K03361,112.0
2012,Verden,Durchschnittliche Fläche je Wohnung,K03361,112.4
2013,Verden,Durchschnittliche Fläche je Wohnung,K03361,112.6
2014,Verden,Durchschnittliche Fläche je Wohnung,K03361,112.7
2015,Verden,Durchschnittliche Fläche je Wohnung,K03361,112.8
2016,Verden,Durchschnittliche Fläche je Wohnung,K03361,113.0
2017,Verden,Durchschnittliche Fläche je Wohnung,K03361,113.1
2018,Verden,Durchschnittliche Fläche je Wohnung,K03361,113.1
2019,Verden,Durchschnittliche Fläche je Wohnung,K03361,113.1
2011,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.5
2012,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.6
2013,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.7
2014,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.7
2015,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.8
2016,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.8
2017,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.8
2018,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.9
2019,Weser-Ems,Durchschnittliche Fläche je Wohnung,K034,108.9
2011,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.0
2012,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.1
2013,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.2
2014,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.3
2015,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.3
2016,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.4
2017,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.3
2018,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.4
2019,Delmenhorst.Stadt,Durchschnittliche Fläche je Wohnung,K03401,92.4
2011,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,89.9
2012,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.1
2013,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.2
2014,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.4
2015,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.4
2016,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.5
2017,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.4
2018,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.5
2019,Emden Stadt,Durchschnittliche Fläche je Wohnung,K03402,90.5
2011,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,89.8
2012,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,89.9
2013,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,89.9
2014,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,90.0
2015,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,90.0
2016,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,89.8
2017,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,89.6
2018,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,89.4
2019,Oldenburg (Oldb) Stadt,Durchschnittliche Fläche je Wohnung,K03403,89.5
2011,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,85.7
2012,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,85.8
2013,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,86.0
2014,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,86.2
2015,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,86.3
2016,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,86.4
2017,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,86.4
2018,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,86.4
2019,Osnabrück Stadt,Durchschnittliche Fläche je Wohnung,K03404,86.4
2011,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,82.5
2012,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,82.5
2013,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,82.6
2014,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,82.7
2015,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,82.7
2016,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,82.8
2017,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,83.0
2018,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,83.1
2019,Wilhelmshaven Stadt,Durchschnittliche Fläche je Wohnung,K03405,83.1
2011,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.6
2012,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.7
2013,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.7
2014,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.8
2015,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.8
2016,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.7
2017,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.7
2018,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.6
2019,Ammerland,Durchschnittliche Fläche je Wohnung,K03451,114.3
2011,Aurich,Durchschnittliche Fläche je Wohnung,K03452,106.9
2012,Aurich,Durchschnittliche Fläche je Wohnung,K03452,106.9
2013,Aurich,Durchschnittliche Fläche je Wohnung,K03452,106.9
2014,Aurich,Durchschnittliche Fläche je Wohnung,K03452,106.9
2015,Aurich,Durchschnittliche Fläche je Wohnung,K03452,106.9
2016,Aurich,Durchschnittliche Fläche je Wohnung,K03452,106.9
2017,Aurich,Durchschnittliche Fläche je Wohnung,K03452,107.0
2018,Aurich,Durchschnittliche Fläche je Wohnung,K03452,107.0
2019,Aurich,Durchschnittliche Fläche je Wohnung,K03452,107.0
2011,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,128.2
2012,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,128.0
2013,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,127.8
2014,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,127.6
2015,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,127.5
2016,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,127.3
2017,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,127.1
2018,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,126.9
2019,Cloppenburg,Durchschnittliche Fläche je Wohnung,K03453,126.8
2011,Emsland,Durchschnittliche Fläche je Wohnung,K03454,125.1
2012,Emsland,Durchschnittliche Fläche je Wohnung,K03454,125.0
2013,Emsland,Durchschnittliche Fläche je Wohnung,K03454,125.0
2014,Emsland,Durchschnittliche Fläche je Wohnung,K03454,124.8
2015,Emsland,Durchschnittliche Fläche je Wohnung,K03454,124.8
2016,Emsland,Durchschnittliche Fläche je Wohnung,K03454,124.7
2017,Emsland,Durchschnittliche Fläche je Wohnung,K03454,124.5
2018,Emsland,Durchschnittliche Fläche je Wohnung,K03454,124.4
2019,Emsland,Durchschnittliche Fläche je Wohnung,K03454,124.4
2011,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.4
2012,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.4
2013,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.4
2014,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.4
2015,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.4
2016,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.5
2017,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.6
2018,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.6
2019,Friesland,Durchschnittliche Fläche je Wohnung,K03455,106.5
2011,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.0
2012,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.0
2013,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.1
2014,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.2
2015,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.1
2016,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.2
2017,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.0
2018,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.1
2019,Grafschaft Bentheim,Durchschnittliche Fläche je Wohnung,K03456,117.1
2011,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.2
2012,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.2
2013,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.2
2014,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.3
2015,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.4
2016,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.5
2017,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.5
2018,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.6
2019,Leer,Durchschnittliche Fläche je Wohnung,K03457,111.6
2011,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,117.9
2012,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.0
2013,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.0
2014,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.0
2015,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.1
2016,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.1
2017,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.2
2018,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.1
2019,Oldenburg,Durchschnittliche Fläche je Wohnung,K03458,118.1
2011,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.1
2012,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.2
2013,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.3
2014,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.3
2015,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.4
2016,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.6
2017,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.6
2018,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.7
2019,Osnabrück,Durchschnittliche Fläche je Wohnung,K03459,113.8
2011,Vechta,Durchschnittliche Fläche je Wohnung,K03460,127.9
2012,Vechta,Durchschnittliche Fläche je Wohnung,K03460,127.9
2013,Vechta,Durchschnittliche Fläche je Wohnung,K03460,127.5
2014,Vechta,Durchschnittliche Fläche je Wohnung,K03460,127.3
2015,Vechta,Durchschnittliche Fläche je Wohnung,K03460,127.1
2016,Vechta,Durchschnittliche Fläche je Wohnung,K03460,126.8
2017,Vechta,Durchschnittliche Fläche je Wohnung,K03460,126.7
2018,Vechta,Durchschnittliche Fläche je Wohnung,K03460,126.7
2019,Vechta,Durchschnittliche Fläche je Wohnung,K03460,126.5
2011,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,101.6
2012,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,101.7
2013,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,101.8
2014,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,101.8
2015,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,101.9
2016,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,102.0
2017,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,102.1
2018,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,102.1
2019,Wesermarsch,Durchschnittliche Fläche je Wohnung,K03461,102.2
2011,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.7
2012,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.7
2013,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.7
2014,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.7
2015,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.6
2016,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.8
2017,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.8
2018,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.9
2019,Wittmund,Durchschnittliche Fläche je Wohnung,K03462,104.9
