Year,Gebietseinheit,Units,Kategorien,GeoCode,Value
2012,Lüneburg,Absolut,Veraenderung_Insgesamt,K033,4287
2012,Celle,Absolut,Veraenderung_Insgesamt,K03351,130
2012,Cuxhaven,Absolut,Veraenderung_Insgesamt,K03352,618
2012,Harburg,Absolut,Veraenderung_Insgesamt,K03353,1000
2012,Lüchow-Dannenberg,Absolut,Veraenderung_Insgesamt,K03354,40
2012,Lüneburg,Absolut,Veraenderung_Insgesamt,K03355,640
2012,Osterholz,Absolut,Veraenderung_Insgesamt,K03356,318
2012,Rotenburg (Wümme),Absolut,Veraenderung_Insgesamt,K03357,434
2012,Heidekreis,Absolut,Veraenderung_Insgesamt,K03358,152
2012,Stade,Absolut,Veraenderung_Insgesamt,K03359,788
2012,Uelzen,Absolut,Veraenderung_Insgesamt,K03360,107
2012,Verden,Absolut,Veraenderung_Insgesamt,K03361,60
2012,Weser-Ems,Absolut,Veraenderung_Insgesamt,K034,9621
2012,Delmenhorst.Stadt,Absolut,Veraenderung_Insgesamt,K03401,186
2012,Emden Stadt,Absolut,Veraenderung_Insgesamt,K03402,101
2012,Oldenburg (Oldb) Stadt,Absolut,Veraenderung_Insgesamt,K03403,1060
2012,Osnabrück Stadt,Absolut,Veraenderung_Insgesamt,K03404,306
2012,Wilhelmshaven Stadt,Absolut,Veraenderung_Insgesamt,K03405,64
2012,Ammerland,Absolut,Veraenderung_Insgesamt,K03451,683
2012,Aurich,Absolut,Veraenderung_Insgesamt,K03452,656
2012,Cloppenburg,Absolut,Veraenderung_Insgesamt,K03453,884
2012,Emsland,Absolut,Veraenderung_Insgesamt,K03454,1840
2012,Friesland,Absolut,Veraenderung_Insgesamt,K03455,308
2012,Grafschaft Bentheim,Absolut,Veraenderung_Insgesamt,K03456,478
2012,Leer,Absolut,Veraenderung_Insgesamt,K03457,650
2012,Oldenburg,Absolut,Veraenderung_Insgesamt,K03458,287
2012,Osnabrück,Absolut,Veraenderung_Insgesamt,K03459,991
2012,Vechta,Absolut,Veraenderung_Insgesamt,K03460,799
2012,Wesermarsch,Absolut,Veraenderung_Insgesamt,K03461,124
2012,Wittmund,Absolut,Veraenderung_Insgesamt,K03462,204
2013,Niedersachsen,Absolut,Veraenderung_Insgesamt,K030,22696
2013,Braunschweig,Absolut,Veraenderung_Insgesamt,K031,2410
2013,Braunschweig Stadt,Absolut,Veraenderung_Insgesamt,K03101,345
2013,Salzgitter.Stadt,Absolut,Veraenderung_Insgesamt,K03102,108
2013,Wolfsburg.Stadt,Absolut,Veraenderung_Insgesamt,K03103,193
2013,Gifhorn,Absolut,Veraenderung_Insgesamt,K03151,612
2013,Goslar,Absolut,Veraenderung_Insgesamt,K03153,70
2013,Helmstedt,Absolut,Veraenderung_Insgesamt,K03154,122
2013,Northeim,Absolut,Veraenderung_Insgesamt,K03155,66
2013,Peine,Absolut,Veraenderung_Insgesamt,K03157,300
2013,Wolfenbüttel,Absolut,Veraenderung_Insgesamt,K03158,168
2013,Göttingen,Absolut,Veraenderung_Insgesamt,K03159,426
2013,Hannover,Absolut,Veraenderung_Insgesamt,K032,3748
2013,Hannover Region,Absolut,Veraenderung_Insgesamt,K03241,1978
2013,Hannover Landeshauptstadt,Absolut,Veraenderung_Insgesamt,K03241001,649
2013,Diepholz,Absolut,Veraenderung_Insgesamt,K03251,668
2013,Hameln-Pyrmont,Absolut,Veraenderung_Insgesamt,K03252,226
2013,Hildesheim,Absolut,Veraenderung_Insgesamt,K03254,389
2013,Holzminden,Absolut,Veraenderung_Insgesamt,K03255,11
2013,Nienburg (Weser),Absolut,Veraenderung_Insgesamt,K03256,246
2013,Schaumburg,Absolut,Veraenderung_Insgesamt,K03257,230
2013,Lüneburg,Absolut,Veraenderung_Insgesamt,K033,5286
2013,Celle,Absolut,Veraenderung_Insgesamt,K03351,333
2013,Cuxhaven,Absolut,Veraenderung_Insgesamt,K03352,625
2013,Harburg,Absolut,Veraenderung_Insgesamt,K03353,1121
2013,Lüchow-Dannenberg,Absolut,Veraenderung_Insgesamt,K03354,53
2013,Lüneburg,Absolut,Veraenderung_Insgesamt,K03355,775
2013,Osterholz,Absolut,Veraenderung_Insgesamt,K03356,235
2013,Rotenburg (Wümme),Absolut,Veraenderung_Insgesamt,K03357,406
2013,Heidekreis,Absolut,Veraenderung_Insgesamt,K03358,221
2013,Stade,Absolut,Veraenderung_Insgesamt,K03359,844
2013,Uelzen,Absolut,Veraenderung_Insgesamt,K03360,154
2013,Verden,Absolut,Veraenderung_Insgesamt,K03361,519
2013,Weser-Ems,Absolut,Veraenderung_Insgesamt,K034,11252
2013,Delmenhorst.Stadt,Absolut,Veraenderung_Insgesamt,K03401,157
2013,Emden Stadt,Absolut,Veraenderung_Insgesamt,K03402,103
2013,Oldenburg (Oldb) Stadt,Absolut,Veraenderung_Insgesamt,K03403,1112
2013,Osnabrück Stadt,Absolut,Veraenderung_Insgesamt,K03404,426
2013,Wilhelmshaven Stadt,Absolut,Veraenderung_Insgesamt,K03405,17
2013,Ammerland,Absolut,Veraenderung_Insgesamt,K03451,895
2013,Aurich,Absolut,Veraenderung_Insgesamt,K03452,948
2013,Cloppenburg,Absolut,Veraenderung_Insgesamt,K03453,1050
2013,Emsland,Absolut,Veraenderung_Insgesamt,K03454,1947
2013,Friesland,Absolut,Veraenderung_Insgesamt,K03455,348
2013,Grafschaft Bentheim,Absolut,Veraenderung_Insgesamt,K03456,688
2013,Leer,Absolut,Veraenderung_Insgesamt,K03457,836
2013,Oldenburg,Absolut,Veraenderung_Insgesamt,K03458,293
2013,Osnabrück,Absolut,Veraenderung_Insgesamt,K03459,956
2013,Vechta,Absolut,Veraenderung_Insgesamt,K03460,1073
2013,Wesermarsch,Absolut,Veraenderung_Insgesamt,K03461,169
2013,Wittmund,Absolut,Veraenderung_Insgesamt,K03462,234
2014,Niedersachsen,Absolut,Veraenderung_Insgesamt,K030,25560
2014,Braunschweig,Absolut,Veraenderung_Insgesamt,K031,3120
2014,Braunschweig Stadt,Absolut,Veraenderung_Insgesamt,K03101,490
2014,Salzgitter.Stadt,Absolut,Veraenderung_Insgesamt,K03102,55
2014,Wolfsburg.Stadt,Absolut,Veraenderung_Insgesamt,K03103,404
2014,Gifhorn,Absolut,Veraenderung_Insgesamt,K03151,723
2014,Goslar,Absolut,Veraenderung_Insgesamt,K03153,109
2014,Helmstedt,Absolut,Veraenderung_Insgesamt,K03154,182
2014,Northeim,Absolut,Veraenderung_Insgesamt,K03155,92
2014,Peine,Absolut,Veraenderung_Insgesamt,K03157,294
2014,Wolfenbüttel,Absolut,Veraenderung_Insgesamt,K03158,221
2014,Göttingen,Absolut,Veraenderung_Insgesamt,K03159,550
2014,Hannover,Absolut,Veraenderung_Insgesamt,K032,4207
2014,Hannover Region,Absolut,Veraenderung_Insgesamt,K03241,2499
2014,Hannover Landeshauptstadt,Absolut,Veraenderung_Insgesamt,K03241001,1054
2014,Diepholz,Absolut,Veraenderung_Insgesamt,K03251,697
2014,Hameln-Pyrmont,Absolut,Veraenderung_Insgesamt,K03252,175
2014,Hildesheim,Absolut,Veraenderung_Insgesamt,K03254,404
2014,Holzminden,Absolut,Veraenderung_Insgesamt,K03255,15
2014,Nienburg (Weser),Absolut,Veraenderung_Insgesamt,K03256,217
2014,Schaumburg,Absolut,Veraenderung_Insgesamt,K03257,200
2014,Lüneburg,Absolut,Veraenderung_Insgesamt,K033,5905
2014,Celle,Absolut,Veraenderung_Insgesamt,K03351,368
2014,Cuxhaven,Absolut,Veraenderung_Insgesamt,K03352,786
2014,Harburg,Absolut,Veraenderung_Insgesamt,K03353,1150
2014,Lüchow-Dannenberg,Absolut,Veraenderung_Insgesamt,K03354,100
2014,Lüneburg,Absolut,Veraenderung_Insgesamt,K03355,527
2014,Osterholz,Absolut,Veraenderung_Insgesamt,K03356,361
2014,Rotenburg (Wümme),Absolut,Veraenderung_Insgesamt,K03357,621
2014,Heidekreis,Absolut,Veraenderung_Insgesamt,K03358,266
2014,Stade,Absolut,Veraenderung_Insgesamt,K03359,1079
2014,Uelzen,Absolut,Veraenderung_Insgesamt,K03360,199
2014,Verden,Absolut,Veraenderung_Insgesamt,K03361,448
2014,Weser-Ems,Absolut,Veraenderung_Insgesamt,K034,12328
2014,Delmenhorst.Stadt,Absolut,Veraenderung_Insgesamt,K03401,226
2014,Emden Stadt,Absolut,Veraenderung_Insgesamt,K03402,302
2014,Oldenburg (Oldb) Stadt,Absolut,Veraenderung_Insgesamt,K03403,750
2014,Osnabrück Stadt,Absolut,Veraenderung_Insgesamt,K03404,364
2014,Wilhelmshaven Stadt,Absolut,Veraenderung_Insgesamt,K03405,125
2014,Ammerland,Absolut,Veraenderung_Insgesamt,K03451,690
2014,Aurich,Absolut,Veraenderung_Insgesamt,K03452,810
2014,Cloppenburg,Absolut,Veraenderung_Insgesamt,K03453,1222
2014,Emsland,Absolut,Veraenderung_Insgesamt,K03454,2463
2014,Friesland,Absolut,Veraenderung_Insgesamt,K03455,537
2014,Grafschaft Bentheim,Absolut,Veraenderung_Insgesamt,K03456,850
2014,Leer,Absolut,Veraenderung_Insgesamt,K03457,806
2014,Oldenburg,Absolut,Veraenderung_Insgesamt,K03458,345
2014,Osnabrück,Absolut,Veraenderung_Insgesamt,K03459,1328
2014,Vechta,Absolut,Veraenderung_Insgesamt,K03460,1083
2014,Wesermarsch,Absolut,Veraenderung_Insgesamt,K03461,140
2014,Wittmund,Absolut,Veraenderung_Insgesamt,K03462,287
2015,Niedersachsen,Absolut,Veraenderung_Insgesamt,K030,25408
2015,Braunschweig,Absolut,Veraenderung_Insgesamt,K031,3063
2015,Braunschweig Stadt,Absolut,Veraenderung_Insgesamt,K03101,403
2015,Salzgitter.Stadt,Absolut,Veraenderung_Insgesamt,K03102,58
2015,Wolfsburg.Stadt,Absolut,Veraenderung_Insgesamt,K03103,219
2015,Gifhorn,Absolut,Veraenderung_Insgesamt,K03151,693
2015,Goslar,Absolut,Veraenderung_Insgesamt,K03153,73
2015,Helmstedt,Absolut,Veraenderung_Insgesamt,K03154,133
2015,Northeim,Absolut,Veraenderung_Insgesamt,K03155,96
2015,Peine,Absolut,Veraenderung_Insgesamt,K03157,544
2015,Wolfenbüttel,Absolut,Veraenderung_Insgesamt,K03158,312
2015,Göttingen,Absolut,Veraenderung_Insgesamt,K03159,532
2015,Hannover,Absolut,Veraenderung_Insgesamt,K032,4818
2015,Hannover Region,Absolut,Veraenderung_Insgesamt,K03241,2731
2015,Hannover Landeshauptstadt,Absolut,Veraenderung_Insgesamt,K03241001,1231
2015,Diepholz,Absolut,Veraenderung_Insgesamt,K03251,749
2015,Hameln-Pyrmont,Absolut,Veraenderung_Insgesamt,K03252,147
2015,Hildesheim,Absolut,Veraenderung_Insgesamt,K03254,475
2015,Holzminden,Absolut,Veraenderung_Insgesamt,K03255,81
2015,Nienburg (Weser),Absolut,Veraenderung_Insgesamt,K03256,297
2015,Schaumburg,Absolut,Veraenderung_Insgesamt,K03257,338
2015,Lüneburg,Absolut,Veraenderung_Insgesamt,K033,6215
2015,Celle,Absolut,Veraenderung_Insgesamt,K03351,389
2015,Cuxhaven,Absolut,Veraenderung_Insgesamt,K03352,600
2015,Harburg,Absolut,Veraenderung_Insgesamt,K03353,1088
2015,Lüchow-Dannenberg,Absolut,Veraenderung_Insgesamt,K03354,77
2015,Lüneburg,Absolut,Veraenderung_Insgesamt,K03355,776
2015,Osterholz,Absolut,Veraenderung_Insgesamt,K03356,339
2015,Rotenburg (Wümme),Absolut,Veraenderung_Insgesamt,K03357,538
2015,Heidekreis,Absolut,Veraenderung_Insgesamt,K03358,255
2015,Stade,Absolut,Veraenderung_Insgesamt,K03359,1363
2015,Uelzen,Absolut,Veraenderung_Insgesamt,K03360,111
2015,Verden,Absolut,Veraenderung_Insgesamt,K03361,679
2015,Weser-Ems,Absolut,Veraenderung_Insgesamt,K034,11312
2015,Delmenhorst.Stadt,Absolut,Veraenderung_Insgesamt,K03401,148
2015,Emden Stadt,Absolut,Veraenderung_Insgesamt,K03402,76
2015,Oldenburg (Oldb) Stadt,Absolut,Veraenderung_Insgesamt,K03403,1094
2015,Osnabrück Stadt,Absolut,Veraenderung_Insgesamt,K03404,501
2015,Wilhelmshaven Stadt,Absolut,Veraenderung_Insgesamt,K03405,54
2015,Ammerland,Absolut,Veraenderung_Insgesamt,K03451,547
2015,Aurich,Absolut,Veraenderung_Insgesamt,K03452,820
2015,Cloppenburg,Absolut,Veraenderung_Insgesamt,K03453,925
2015,Emsland,Absolut,Veraenderung_Insgesamt,K03454,1983
2015,Friesland,Absolut,Veraenderung_Insgesamt,K03455,389
2015,Grafschaft Bentheim,Absolut,Veraenderung_Insgesamt,K03456,765
2015,Leer,Absolut,Veraenderung_Insgesamt,K03457,931
2015,Oldenburg,Absolut,Veraenderung_Insgesamt,K03458,535
2015,Osnabrück,Absolut,Veraenderung_Insgesamt,K03459,1243
2015,Vechta,Absolut,Veraenderung_Insgesamt,K03460,818
2015,Wesermarsch,Absolut,Veraenderung_Insgesamt,K03461,124
2015,Wittmund,Absolut,Veraenderung_Insgesamt,K03462,359
2016,Niedersachsen,Absolut,Veraenderung_Insgesamt,K030,29230
2016,Braunschweig,Absolut,Veraenderung_Insgesamt,K031,3889
2016,Braunschweig Stadt,Absolut,Veraenderung_Insgesamt,K03101,432
2016,Salzgitter.Stadt,Absolut,Veraenderung_Insgesamt,K03102,79
2016,Wolfsburg.Stadt,Absolut,Veraenderung_Insgesamt,K03103,655
2016,Gifhorn,Absolut,Veraenderung_Insgesamt,K03151,732
2016,Goslar,Absolut,Veraenderung_Insgesamt,K03153,121
2016,Helmstedt,Absolut,Veraenderung_Insgesamt,K03154,240
2016,Northeim,Absolut,Veraenderung_Insgesamt,K03155,123
2016,Peine,Absolut,Veraenderung_Insgesamt,K03157,476
2016,Wolfenbüttel,Absolut,Veraenderung_Insgesamt,K03158,377
2016,Göttingen,Absolut,Veraenderung_Insgesamt,K03159,654
2016,Hannover,Absolut,Veraenderung_Insgesamt,K032,4708
2016,Hannover Region,Absolut,Veraenderung_Insgesamt,K03241,2653
2016,Hannover Landeshauptstadt,Absolut,Veraenderung_Insgesamt,K03241001,905
2016,Diepholz,Absolut,Veraenderung_Insgesamt,K03251,769
2016,Hameln-Pyrmont,Absolut,Veraenderung_Insgesamt,K03252,93
2016,Hildesheim,Absolut,Veraenderung_Insgesamt,K03254,480
2016,Holzminden,Absolut,Veraenderung_Insgesamt,K03255,58
2016,Nienburg (Weser),Absolut,Veraenderung_Insgesamt,K03256,392
2016,Schaumburg,Absolut,Veraenderung_Insgesamt,K03257,263
2016,Lüneburg,Absolut,Veraenderung_Insgesamt,K033,7667
2016,Celle,Absolut,Veraenderung_Insgesamt,K03351,523
2016,Cuxhaven,Absolut,Veraenderung_Insgesamt,K03352,875
2016,Harburg,Absolut,Veraenderung_Insgesamt,K03353,1536
2016,Lüchow-Dannenberg,Absolut,Veraenderung_Insgesamt,K03354,166
2016,Lüneburg,Absolut,Veraenderung_Insgesamt,K03355,797
2016,Osterholz,Absolut,Veraenderung_Insgesamt,K03356,354
2016,Rotenburg (Wümme),Absolut,Veraenderung_Insgesamt,K03357,722
2016,Heidekreis,Absolut,Veraenderung_Insgesamt,K03358,476
2016,Stade,Absolut,Veraenderung_Insgesamt,K03359,1213
2016,Uelzen,Absolut,Veraenderung_Insgesamt,K03360,413
2016,Verden,Absolut,Veraenderung_Insgesamt,K03361,592
2016,Weser-Ems,Absolut,Veraenderung_Insgesamt,K034,12966
2016,Delmenhorst.Stadt,Absolut,Veraenderung_Insgesamt,K03401,195
2016,Emden Stadt,Absolut,Veraenderung_Insgesamt,K03402,130
2016,Oldenburg (Oldb) Stadt,Absolut,Veraenderung_Insgesamt,K03403,1342
2016,Osnabrück Stadt,Absolut,Veraenderung_Insgesamt,K03404,691
2016,Wilhelmshaven Stadt,Absolut,Veraenderung_Insgesamt,K03405,96
2016,Ammerland,Absolut,Veraenderung_Insgesamt,K03451,790
2016,Aurich,Absolut,Veraenderung_Insgesamt,K03452,794
2016,Cloppenburg,Absolut,Veraenderung_Insgesamt,K03453,1334
2016,Emsland,Absolut,Veraenderung_Insgesamt,K03454,2139
2016,Friesland,Absolut,Veraenderung_Insgesamt,K03455,539
2016,Grafschaft Bentheim,Absolut,Veraenderung_Insgesamt,K03456,580
2016,Leer,Absolut,Veraenderung_Insgesamt,K03457,862
2016,Oldenburg,Absolut,Veraenderung_Insgesamt,K03458,477
2016,Osnabrück,Absolut,Veraenderung_Insgesamt,K03459,1280
2016,Vechta,Absolut,Veraenderung_Insgesamt,K03460,1184
2016,Wesermarsch,Absolut,Veraenderung_Insgesamt,K03461,183
2016,Wittmund,Absolut,Veraenderung_Insgesamt,K03462,350
2017,Niedersachsen,Absolut,Veraenderung_Insgesamt,K030,28603
2017,Braunschweig,Absolut,Veraenderung_Insgesamt,K031,4074
2017,Braunschweig Stadt,Absolut,Veraenderung_Insgesamt,K03101,299
2017,Salzgitter.Stadt,Absolut,Veraenderung_Insgesamt,K03102,107
2017,Wolfsburg.Stadt,Absolut,Veraenderung_Insgesamt,K03103,449
2017,Gifhorn,Absolut,Veraenderung_Insgesamt,K03151,1028
2017,Goslar,Absolut,Veraenderung_Insgesamt,K03153,145
2017,Helmstedt,Absolut,Veraenderung_Insgesamt,K03154,252
2017,Northeim,Absolut,Veraenderung_Insgesamt,K03155,220
2017,Peine,Absolut,Veraenderung_Insgesamt,K03157,690
2017,Wolfenbüttel,Absolut,Veraenderung_Insgesamt,K03158,198
2017,Göttingen,Absolut,Veraenderung_Insgesamt,K03159,686
2017,Hannover,Absolut,Veraenderung_Insgesamt,K032,5013
2017,Hannover Region,Absolut,Veraenderung_Insgesamt,K03241,3113
2017,Hannover Landeshauptstadt,Absolut,Veraenderung_Insgesamt,K03241001,1100
2017,Diepholz,Absolut,Veraenderung_Insgesamt,K03251,710
2017,Hameln-Pyrmont,Absolut,Veraenderung_Insgesamt,K03252,142
2017,Hildesheim,Absolut,Veraenderung_Insgesamt,K03254,450
2017,Holzminden,Absolut,Veraenderung_Insgesamt,K03255,47
2017,Nienburg (Weser),Absolut,Veraenderung_Insgesamt,K03256,252
2017,Schaumburg,Absolut,Veraenderung_Insgesamt,K03257,299
2017,Lüneburg,Absolut,Veraenderung_Insgesamt,K033,7003
2017,Celle,Absolut,Veraenderung_Insgesamt,K03351,345
2017,Cuxhaven,Absolut,Veraenderung_Insgesamt,K03352,733
2017,Harburg,Absolut,Veraenderung_Insgesamt,K03353,1068
2017,Lüchow-Dannenberg,Absolut,Veraenderung_Insgesamt,K03354,39
2017,Lüneburg,Absolut,Veraenderung_Insgesamt,K03355,1365
2017,Osterholz,Absolut,Veraenderung_Insgesamt,K03356,393
2017,Rotenburg (Wümme),Absolut,Veraenderung_Insgesamt,K03357,749
2017,Heidekreis,Absolut,Veraenderung_Insgesamt,K03358,301
2017,Stade,Absolut,Veraenderung_Insgesamt,K03359,1341
2017,Uelzen,Absolut,Veraenderung_Insgesamt,K03360,130
2017,Verden,Absolut,Veraenderung_Insgesamt,K03361,539
2017,Weser-Ems,Absolut,Veraenderung_Insgesamt,K034,12513
2017,Delmenhorst.Stadt,Absolut,Veraenderung_Insgesamt,K03401,210
2017,Emden Stadt,Absolut,Veraenderung_Insgesamt,K03402,223
2017,Oldenburg (Oldb) Stadt,Absolut,Veraenderung_Insgesamt,K03403,1330
2017,Osnabrück Stadt,Absolut,Veraenderung_Insgesamt,K03404,429
2017,Wilhelmshaven Stadt,Absolut,Veraenderung_Insgesamt,K03405,71
2017,Ammerland,Absolut,Veraenderung_Insgesamt,K03451,622
2017,Aurich,Absolut,Veraenderung_Insgesamt,K03452,769
2017,Cloppenburg,Absolut,Veraenderung_Insgesamt,K03453,1290
2017,Emsland,Absolut,Veraenderung_Insgesamt,K03454,2234
2017,Friesland,Absolut,Veraenderung_Insgesamt,K03455,481
2017,Grafschaft Bentheim,Absolut,Veraenderung_Insgesamt,K03456,832
2017,Leer,Absolut,Veraenderung_Insgesamt,K03457,913
2017,Oldenburg,Absolut,Veraenderung_Insgesamt,K03458,436
2017,Osnabrück,Absolut,Veraenderung_Insgesamt,K03459,1301
2017,Vechta,Absolut,Veraenderung_Insgesamt,K03460,924
2017,Wesermarsch,Absolut,Veraenderung_Insgesamt,K03461,158
2017,Wittmund,Absolut,Veraenderung_Insgesamt,K03462,290
2018,Niedersachsen,Absolut,Veraenderung_Insgesamt,K030,27284
2018,Braunschweig,Absolut,Veraenderung_Insgesamt,K031,3615
2018,Braunschweig Stadt,Absolut,Veraenderung_Insgesamt,K03101,630
2018,Salzgitter.Stadt,Absolut,Veraenderung_Insgesamt,K03102,80
2018,Wolfsburg.Stadt,Absolut,Veraenderung_Insgesamt,K03103,220
2018,Gifhorn,Absolut,Veraenderung_Insgesamt,K03151,831
2018,Goslar,Absolut,Veraenderung_Insgesamt,K03153,67
2018,Helmstedt,Absolut,Veraenderung_Insgesamt,K03154,287
2018,Northeim,Absolut,Veraenderung_Insgesamt,K03155,204
2018,Peine,Absolut,Veraenderung_Insgesamt,K03157,525
2018,Wolfenbüttel,Absolut,Veraenderung_Insgesamt,K03158,256
2018,Göttingen,Absolut,Veraenderung_Insgesamt,K03159,515
2018,Hannover,Absolut,Veraenderung_Insgesamt,K032,5449
2018,Hannover Region,Absolut,Veraenderung_Insgesamt,K03241,3185
2018,Hannover Landeshauptstadt,Absolut,Veraenderung_Insgesamt,K03241001,1532
2018,Diepholz,Absolut,Veraenderung_Insgesamt,K03251,777
2018,Hameln-Pyrmont,Absolut,Veraenderung_Insgesamt,K03252,104
2018,Hildesheim,Absolut,Veraenderung_Insgesamt,K03254,559
2018,Holzminden,Absolut,Veraenderung_Insgesamt,K03255,69
2018,Nienburg (Weser),Absolut,Veraenderung_Insgesamt,K03256,353
2018,Schaumburg,Absolut,Veraenderung_Insgesamt,K03257,402
2018,Lüneburg,Absolut,Veraenderung_Insgesamt,K033,6013
2018,Celle,Absolut,Veraenderung_Insgesamt,K03351,567
2018,Cuxhaven,Absolut,Veraenderung_Insgesamt,K03352,570
2018,Harburg,Absolut,Veraenderung_Insgesamt,K03353,862
2018,Lüchow-Dannenberg,Absolut,Veraenderung_Insgesamt,K03354,99
2018,Lüneburg,Absolut,Veraenderung_Insgesamt,K03355,609
2018,Osterholz,Absolut,Veraenderung_Insgesamt,K03356,364
2018,Rotenburg (Wümme),Absolut,Veraenderung_Insgesamt,K03357,628
2018,Heidekreis,Absolut,Veraenderung_Insgesamt,K03358,343
2018,Stade,Absolut,Veraenderung_Insgesamt,K03359,1383
2018,Uelzen,Absolut,Veraenderung_Insgesamt,K03360,179
2018,Verden,Absolut,Veraenderung_Insgesamt,K03361,409
2018,Weser-Ems,Absolut,Veraenderung_Insgesamt,K034,12207
2018,Delmenhorst.Stadt,Absolut,Veraenderung_Insgesamt,K03401,219
2018,Emden Stadt,Absolut,Veraenderung_Insgesamt,K03402,66
2018,Oldenburg (Oldb) Stadt,Absolut,Veraenderung_Insgesamt,K03403,1205
2018,Osnabrück Stadt,Absolut,Veraenderung_Insgesamt,K03404,576
2018,Wilhelmshaven Stadt,Absolut,Veraenderung_Insgesamt,K03405,121
2018,Ammerland,Absolut,Veraenderung_Insgesamt,K03451,805
2018,Aurich,Absolut,Veraenderung_Insgesamt,K03452,575
2018,Cloppenburg,Absolut,Veraenderung_Insgesamt,K03453,1319
2018,Emsland,Absolut,Veraenderung_Insgesamt,K03454,1901
2018,Friesland,Absolut,Veraenderung_Insgesamt,K03455,576
2018,Grafschaft Bentheim,Absolut,Veraenderung_Insgesamt,K03456,532
2018,Leer,Absolut,Veraenderung_Insgesamt,K03457,707
2018,Oldenburg,Absolut,Veraenderung_Insgesamt,K03458,624
2018,Osnabrück,Absolut,Veraenderung_Insgesamt,K03459,1391
2018,Vechta,Absolut,Veraenderung_Insgesamt,K03460,1093
2018,Wesermarsch,Absolut,Veraenderung_Insgesamt,K03461,258
2018,Wittmund,Absolut,Veraenderung_Insgesamt,K03462,239
2012,Niedersachsen,Absolut,Neubau,K030,19201
2012,Braunschweig,Absolut,Neubau,K031,2139
2012,Braunschweig Stadt,Absolut,Neubau,K03101,455
2012,Salzgitter.Stadt,Absolut,Neubau,K03102,65
2012,Wolfsburg.Stadt,Absolut,Neubau,K03103,278
2012,Gifhorn,Absolut,Neubau,K03151,383
2012,Goslar,Absolut,Neubau,K03153,30
2012,Helmstedt,Absolut,Neubau,K03154,47
2012,Northeim,Absolut,Neubau,K03155,74
2012,Peine,Absolut,Neubau,K03157,254
2012,Wolfenbüttel,Absolut,Neubau,K03158,172
2012,Göttingen,Absolut,Neubau,K03159,381
2012,Hannover,Absolut,Neubau,K032,3798
2012,Hannover Region,Absolut,Neubau,K03241,2247
2012,Hannover Landeshauptstadt,Absolut,Neubau,K03241001,879
2012,Diepholz,Absolut,Neubau,K03251,744
2012,Hameln-Pyrmont,Absolut,Neubau,K03252,88
2012,Hildesheim,Absolut,Neubau,K03254,248
2012,Holzminden,Absolut,Neubau,K03255,46
2012,Nienburg (Weser),Absolut,Neubau,K03256,207
2012,Schaumburg,Absolut,Neubau,K03257,218
2012,Lüneburg,Absolut,Neubau,K033,4462
2012,Celle,Absolut,Neubau,K03351,260
2012,Cuxhaven,Absolut,Neubau,K03352,591
2012,Harburg,Absolut,Neubau,K03353,942
2012,Lüchow-Dannenberg,Absolut,Neubau,K03354,31
2012,Lüneburg,Absolut,Neubau,K03355,620
2012,Osterholz,Absolut,Neubau,K03356,292
2012,Rotenburg (Wümme),Absolut,Neubau,K03357,396
2012,Heidekreis,Absolut,Neubau,K03358,138
2012,Stade,Absolut,Neubau,K03359,746
2012,Uelzen,Absolut,Neubau,K03360,92
2012,Verden,Absolut,Neubau,K03361,354
2012,Weser-Ems,Absolut,Neubau,K034,8802
2012,Delmenhorst.Stadt,Absolut,Neubau,K03401,184
2012,Emden Stadt,Absolut,Neubau,K03402,91
2012,Oldenburg (Oldb) Stadt,Absolut,Neubau,K03403,990
2012,Osnabrück Stadt,Absolut,Neubau,K03404,298
2012,Wilhelmshaven Stadt,Absolut,Neubau,K03405,51
2012,Ammerland,Absolut,Neubau,K03451,666
2012,Aurich,Absolut,Neubau,K03452,626
2012,Cloppenburg,Absolut,Neubau,K03453,826
2012,Emsland,Absolut,Neubau,K03454,1672
2012,Friesland,Absolut,Neubau,K03455,254
2012,Grafschaft Bentheim,Absolut,Neubau,K03456,435
2012,Leer,Absolut,Neubau,K03457,545
2012,Oldenburg,Absolut,Neubau,K03458,266
2012,Osnabrück,Absolut,Neubau,K03459,887
2012,Vechta,Absolut,Neubau,K03460,718
2012,Wesermarsch,Absolut,Neubau,K03461,122
2012,Wittmund,Absolut,Neubau,K03462,171
2013,Niedersachsen,Absolut,Neubau,K030,20921
2013,Braunschweig,Absolut,Neubau,K031,2094
2013,Braunschweig Stadt,Absolut,Neubau,K03101,227
2013,Salzgitter.Stadt,Absolut,Neubau,K03102,100
2013,Wolfsburg.Stadt,Absolut,Neubau,K03103,172
2013,Gifhorn,Absolut,Neubau,K03151,566
2013,Goslar,Absolut,Neubau,K03153,57
2013,Helmstedt,Absolut,Neubau,K03154,102
2013,Northeim,Absolut,Neubau,K03155,57
2013,Peine,Absolut,Neubau,K03157,280
2013,Wolfenbüttel,Absolut,Neubau,K03158,168
2013,Göttingen,Absolut,Neubau,K03159,365
2013,Hannover,Absolut,Neubau,K032,3434
2013,Hannover Region,Absolut,Neubau,K03241,1906
2013,Hannover Landeshauptstadt,Absolut,Neubau,K03241001,636
2013,Diepholz,Absolut,Neubau,K03251,598
2013,Hameln-Pyrmont,Absolut,Neubau,K03252,180
2013,Hildesheim,Absolut,Neubau,K03254,336
