Year,Gebietseinheit,Kategorie,GeoCode,Value
2019,Salzgitter.Stadt,7-und_mehr_Zimmer,K03102,5042.0
2011,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6417.0
2012,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6473.0
2013,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6511.0
2014,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6549.0
2015,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6584.0
2016,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6661.0
2017,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6719.0
2018,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6744.0
2019,Wolfsburg.Stadt,7-und_mehr_Zimmer,K03103,6763.0
2011,Gifhorn,7-und_mehr_Zimmer,K03151,18365.0
2012,Gifhorn,7-und_mehr_Zimmer,K03151,18468.0
2013,Gifhorn,7-und_mehr_Zimmer,K03151,18587.0
2014,Gifhorn,7-und_mehr_Zimmer,K03151,18712.0
2015,Gifhorn,7-und_mehr_Zimmer,K03151,18816.0
2016,Gifhorn,7-und_mehr_Zimmer,K03151,18939.0
2017,Gifhorn,7-und_mehr_Zimmer,K03151,19086.0
2018,Gifhorn,7-und_mehr_Zimmer,K03151,19202.0
2019,Gifhorn,7-und_mehr_Zimmer,K03151,19327.0
2011,Goslar,7-und_mehr_Zimmer,K03153,11037.0
2012,Goslar,7-und_mehr_Zimmer,K03153,11052.0
2013,Goslar,7-und_mehr_Zimmer,K03153,11072.0
2014,Goslar,7-und_mehr_Zimmer,K03153,11094.0
2015,Goslar,7-und_mehr_Zimmer,K03153,11109.0
2016,Goslar,7-und_mehr_Zimmer,K03153,11138.0
2017,Goslar,7-und_mehr_Zimmer,K03153,11162.0
2018,Goslar,7-und_mehr_Zimmer,K03153,11173.0
2019,Goslar,7-und_mehr_Zimmer,K03153,11202.0
2011,Helmstedt,7-und_mehr_Zimmer,K03154,8187.0
2012,Helmstedt,7-und_mehr_Zimmer,K03154,8210.0
2013,Helmstedt,7-und_mehr_Zimmer,K03154,8237.0
2014,Helmstedt,7-und_mehr_Zimmer,K03154,8277.0
2015,Helmstedt,7-und_mehr_Zimmer,K03154,8300.0
2016,Helmstedt,7-und_mehr_Zimmer,K03154,8344.0
2017,Helmstedt,7-und_mehr_Zimmer,K03154,8371.0
2018,Helmstedt,7-und_mehr_Zimmer,K03154,8430.0
2019,Helmstedt,7-und_mehr_Zimmer,K03154,8466.0
2011,Northeim,7-und_mehr_Zimmer,K03155,15280.0
2012,Northeim,7-und_mehr_Zimmer,K03155,15315.0
2013,Northeim,7-und_mehr_Zimmer,K03155,15343.0
2014,Northeim,7-und_mehr_Zimmer,K03155,15374.0
2015,Northeim,7-und_mehr_Zimmer,K03155,15399.0
2016,Northeim,7-und_mehr_Zimmer,K03155,15443.0
2017,Northeim,7-und_mehr_Zimmer,K03155,15480.0
2018,Northeim,7-und_mehr_Zimmer,K03155,15534.0
2019,Northeim,7-und_mehr_Zimmer,K03155,15568.0
2011,Peine,7-und_mehr_Zimmer,K03157,12356.0
2012,Peine,7-und_mehr_Zimmer,K03157,12428.0
2013,Peine,7-und_mehr_Zimmer,K03157,12496.0
2014,Peine,7-und_mehr_Zimmer,K03157,12567.0
2015,Peine,7-und_mehr_Zimmer,K03157,12651.0
2016,Peine,7-und_mehr_Zimmer,K03157,12747.0
2017,Peine,7-und_mehr_Zimmer,K03157,12866.0
2018,Peine,7-und_mehr_Zimmer,K03157,12943.0
2019,Peine,7-und_mehr_Zimmer,K03157,13092.0
2011,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10850.0
2012,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10894.0
2013,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10939.0
2014,Wolfenbüttel,7-und_mehr_Zimmer,K03158,10966.0
2015,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11018.0
2016,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11072.0
2017,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11123.0
2018,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11164.0
2019,Wolfenbüttel,7-und_mehr_Zimmer,K03158,11199.0
2011,Göttingen,7-und_mehr_Zimmer,K03159,26981.0
2012,Göttingen,7-und_mehr_Zimmer,K03159,27094.0
2013,Göttingen,7-und_mehr_Zimmer,K03159,27204.0
2014,Göttingen,7-und_mehr_Zimmer,K03159,27305.0
2015,Göttingen,7-und_mehr_Zimmer,K03159,27390.0
2016,Göttingen,7-und_mehr_Zimmer,K03159,27517.0
2017,Göttingen,7-und_mehr_Zimmer,K03159,27598.0
2018,Göttingen,7-und_mehr_Zimmer,K03159,27680.0
2019,Göttingen,7-und_mehr_Zimmer,K03159,27764.0
2011,Hannover,7-und_mehr_Zimmer,K032,151085.0
2012,Hannover,7-und_mehr_Zimmer,K032,151852.0
2013,Hannover,7-und_mehr_Zimmer,K032,152553.0
2014,Hannover,7-und_mehr_Zimmer,K032,153284.0
2015,Hannover,7-und_mehr_Zimmer,K032,154054.0
2016,Hannover,7-und_mehr_Zimmer,K032,154752.0
2017,Hannover,7-und_mehr_Zimmer,K032,155409.0
2018,Hannover,7-und_mehr_Zimmer,K032,156103.0
2019,Hannover,7-und_mehr_Zimmer,K032,156792.0
2011,Hannover Region,7-und_mehr_Zimmer,K03241,55439.0
2012,Hannover Region,7-und_mehr_Zimmer,K03241,55892.0
2013,Hannover Region,7-und_mehr_Zimmer,K03241,56249.0
2014,Hannover Region,7-und_mehr_Zimmer,K03241,56648.0
2015,Hannover Region,7-und_mehr_Zimmer,K03241,57048.0
2016,Hannover Region,7-und_mehr_Zimmer,K03241,57408.0
2017,Hannover Region,7-und_mehr_Zimmer,K03241,57714.0
2018,Hannover Region,7-und_mehr_Zimmer,K03241,58024.0
2019,Hannover Region,7-und_mehr_Zimmer,K03241,58341.0
2011,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,13863.0
2012,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14020.0
2013,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14106.0
2014,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14181.0
2015,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14299.0
2016,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14363.0
2017,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14414.0
2018,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14475.0
2019,Hannover Landeshauptstadt,7-und_mehr_Zimmer,K03241001,14541.0
2011,Diepholz,7-und_mehr_Zimmer,K03251,23443.0
2012,Diepholz,7-und_mehr_Zimmer,K03251,23558.0
2013,Diepholz,7-und_mehr_Zimmer,K03251,23694.0
2014,Diepholz,7-und_mehr_Zimmer,K03251,23843.0
2015,Diepholz,7-und_mehr_Zimmer,K03251,23966.0
2016,Diepholz,7-und_mehr_Zimmer,K03251,24080.0
2017,Diepholz,7-und_mehr_Zimmer,K03251,24202.0
2018,Diepholz,7-und_mehr_Zimmer,K03251,24312.0
2019,Diepholz,7-und_mehr_Zimmer,K03251,24401.0
2011,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12846.0
2012,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12880.0
2013,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12912.0
2014,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12949.0
2015,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12970.0
2016,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,12999.0
2017,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,13034.0
2018,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,13067.0
2019,Hameln-Pyrmont,7-und_mehr_Zimmer,K03252,13100.0
2011,Hildesheim,7-und_mehr_Zimmer,K03254,22430.0
2012,Hildesheim,7-und_mehr_Zimmer,K03254,22482.0
2013,Hildesheim,7-und_mehr_Zimmer,K03254,22570.0
2014,Hildesheim,7-und_mehr_Zimmer,K03254,22628.0
2015,Hildesheim,7-und_mehr_Zimmer,K03254,22717.0
2016,Hildesheim,7-und_mehr_Zimmer,K03254,22810.0
2017,Hildesheim,7-und_mehr_Zimmer,K03254,22884.0
2018,Hildesheim,7-und_mehr_Zimmer,K03254,22970.0
2019,Hildesheim,7-und_mehr_Zimmer,K03254,23063.0
2011,Holzminden,7-und_mehr_Zimmer,K03255,8199.0
2012,Holzminden,7-und_mehr_Zimmer,K03255,8228.0
2013,Holzminden,7-und_mehr_Zimmer,K03255,8237.0
2014,Holzminden,7-und_mehr_Zimmer,K03255,8241.0
2015,Holzminden,7-und_mehr_Zimmer,K03255,8267.0
2016,Holzminden,7-und_mehr_Zimmer,K03255,8285.0
2017,Holzminden,7-und_mehr_Zimmer,K03255,8296.0
2018,Holzminden,7-und_mehr_Zimmer,K03255,8324.0
2019,Holzminden,7-und_mehr_Zimmer,K03255,8343.0
2011,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14057.0
2012,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14084.0
2013,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14114.0
2014,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14145.0
2015,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14185.0
2016,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14234.0
2017,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14276.0
2018,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14329.0
2019,Nienburg (Weser),7-und_mehr_Zimmer,K03256,14384.0
2011,Schaumburg,7-und_mehr_Zimmer,K03257,14671.0
2012,Schaumburg,7-und_mehr_Zimmer,K03257,14728.0
2013,Schaumburg,7-und_mehr_Zimmer,K03257,14777.0
2014,Schaumburg,7-und_mehr_Zimmer,K03257,14830.0
2015,Schaumburg,7-und_mehr_Zimmer,K03257,14901.0
2016,Schaumburg,7-und_mehr_Zimmer,K03257,14936.0
2017,Schaumburg,7-und_mehr_Zimmer,K03257,15003.0
2018,Schaumburg,7-und_mehr_Zimmer,K03257,15077.0
2019,Schaumburg,7-und_mehr_Zimmer,K03257,15160.0
2011,Lüneburg,7-und_mehr_Zimmer,K033,154691.0
2012,Lüneburg,7-und_mehr_Zimmer,K033,155463.0
2013,Lüneburg,7-und_mehr_Zimmer,K033,156484.0
2014,Lüneburg,7-und_mehr_Zimmer,K033,157516.0
2015,Lüneburg,7-und_mehr_Zimmer,K033,158539.0
2016,Lüneburg,7-und_mehr_Zimmer,K033,159725.0
2017,Lüneburg,7-und_mehr_Zimmer,K033,160659.0
2018,Lüneburg,7-und_mehr_Zimmer,K033,161537.0
2019,Lüneburg,7-und_mehr_Zimmer,K033,162455.0
2011,Celle,7-und_mehr_Zimmer,K03351,17177.0
2012,Celle,7-und_mehr_Zimmer,K03351,17089.0
2013,Celle,7-und_mehr_Zimmer,K03351,17155.0
2014,Celle,7-und_mehr_Zimmer,K03351,17259.0
2015,Celle,7-und_mehr_Zimmer,K03351,17341.0
2016,Celle,7-und_mehr_Zimmer,K03351,17471.0
2017,Celle,7-und_mehr_Zimmer,K03351,17552.0
2018,Celle,7-und_mehr_Zimmer,K03351,17676.0
2019,Celle,7-und_mehr_Zimmer,K03351,17791.0
2011,Cuxhaven,7-und_mehr_Zimmer,K03352,18253.0
2012,Cuxhaven,7-und_mehr_Zimmer,K03352,18359.0
2013,Cuxhaven,7-und_mehr_Zimmer,K03352,18491.0
2014,Cuxhaven,7-und_mehr_Zimmer,K03352,18626.0
2015,Cuxhaven,7-und_mehr_Zimmer,K03352,18748.0
2016,Cuxhaven,7-und_mehr_Zimmer,K03352,18899.0
2017,Cuxhaven,7-und_mehr_Zimmer,K03352,19020.0
2018,Cuxhaven,7-und_mehr_Zimmer,K03352,19127.0
2019,Cuxhaven,7-und_mehr_Zimmer,K03352,19280.0
2011,Harburg,7-und_mehr_Zimmer,K03353,17930.0
2012,Harburg,7-und_mehr_Zimmer,K03353,18082.0
2013,Harburg,7-und_mehr_Zimmer,K03353,18216.0
2014,Harburg,7-und_mehr_Zimmer,K03353,18336.0
2015,Harburg,7-und_mehr_Zimmer,K03353,18455.0
2016,Harburg,7-und_mehr_Zimmer,K03353,18617.0
2017,Harburg,7-und_mehr_Zimmer,K03353,18720.0
2018,Harburg,7-und_mehr_Zimmer,K03353,18806.0
2019,Harburg,7-und_mehr_Zimmer,K03353,18912.0
2011,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5882.0
2012,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5888.0
2013,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5902.0
2014,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5923.0
2015,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5949.0
2016,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5982.0
2017,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,5993.0
2018,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,6005.0
2019,Lüchow-Dannenberg,7-und_mehr_Zimmer,K03354,6022.0
2011,Lüneburg,7-und_mehr_Zimmer,K03355,13111.0
2012,Lüneburg,7-und_mehr_Zimmer,K03355,13249.0
2013,Lüneburg,7-und_mehr_Zimmer,K03355,13388.0
2014,Lüneburg,7-und_mehr_Zimmer,K03355,13483.0
2015,Lüneburg,7-und_mehr_Zimmer,K03355,13570.0
2016,Lüneburg,7-und_mehr_Zimmer,K03355,13694.0
2017,Lüneburg,7-und_mehr_Zimmer,K03355,13804.0
2018,Lüneburg,7-und_mehr_Zimmer,K03355,13889.0
2019,Lüneburg,7-und_mehr_Zimmer,K03355,13896.0
2011,Osterholz,7-und_mehr_Zimmer,K03356,10433.0
2012,Osterholz,7-und_mehr_Zimmer,K03356,10523.0
2013,Osterholz,7-und_mehr_Zimmer,K03356,10595.0
2014,Osterholz,7-und_mehr_Zimmer,K03356,10670.0
2015,Osterholz,7-und_mehr_Zimmer,K03356,10757.0
2016,Osterholz,7-und_mehr_Zimmer,K03356,10816.0
2017,Osterholz,7-und_mehr_Zimmer,K03356,10897.0
2018,Osterholz,7-und_mehr_Zimmer,K03356,10953.0
2019,Osterholz,7-und_mehr_Zimmer,K03356,11042.0
2011,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19479.0
2012,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19555.0
2013,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19643.0
2014,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19769.0
2015,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,19905.0
2016,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20037.0
2017,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20159.0
2018,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20280.0
2019,Rotenburg (Wümme),7-und_mehr_Zimmer,K03357,20396.0
2011,Heidekreis,7-und_mehr_Zimmer,K03358,13363.0
2012,Heidekreis,7-und_mehr_Zimmer,K03358,13405.0
2013,Heidekreis,7-und_mehr_Zimmer,K03358,13459.0
2014,Heidekreis,7-und_mehr_Zimmer,K03358,13539.0
2015,Heidekreis,7-und_mehr_Zimmer,K03358,13590.0
2016,Heidekreis,7-und_mehr_Zimmer,K03358,13677.0
2017,Heidekreis,7-und_mehr_Zimmer,K03358,13741.0
2018,Heidekreis,7-und_mehr_Zimmer,K03358,13791.0
2019,Heidekreis,7-und_mehr_Zimmer,K03358,13843.0
2011,Stade,7-und_mehr_Zimmer,K03359,15763.0
2012,Stade,7-und_mehr_Zimmer,K03359,15892.0
2013,Stade,7-und_mehr_Zimmer,K03359,16062.0
2014,Stade,7-und_mehr_Zimmer,K03359,16189.0
2015,Stade,7-und_mehr_Zimmer,K03359,16349.0
2016,Stade,7-und_mehr_Zimmer,K03359,16507.0
2017,Stade,7-und_mehr_Zimmer,K03359,16636.0
2018,Stade,7-und_mehr_Zimmer,K03359,16788.0
2019,Stade,7-und_mehr_Zimmer,K03359,16927.0
2011,Uelzen,7-und_mehr_Zimmer,K03360,10111.0
2012,Uelzen,7-und_mehr_Zimmer,K03360,10140.0
2013,Uelzen,7-und_mehr_Zimmer,K03360,10167.0
2014,Uelzen,7-und_mehr_Zimmer,K03360,10204.0
2015,Uelzen,7-und_mehr_Zimmer,K03360,10226.0
2016,Uelzen,7-und_mehr_Zimmer,K03360,10264.0
2017,Uelzen,7-und_mehr_Zimmer,K03360,10288.0
2018,Uelzen,7-und_mehr_Zimmer,K03360,10314.0
2019,Uelzen,7-und_mehr_Zimmer,K03360,10351.0
2011,Verden,7-und_mehr_Zimmer,K03361,13189.0
2012,Verden,7-und_mehr_Zimmer,K03361,13281.0
2013,Verden,7-und_mehr_Zimmer,K03361,13406.0
2014,Verden,7-und_mehr_Zimmer,K03361,13518.0
2015,Verden,7-und_mehr_Zimmer,K03361,13649.0
2016,Verden,7-und_mehr_Zimmer,K03361,13761.0
2017,Verden,7-und_mehr_Zimmer,K03361,13849.0
2018,Verden,7-und_mehr_Zimmer,K03361,13908.0
2019,Verden,7-und_mehr_Zimmer,K03361,13995.0
2011,Weser-Ems,7-und_mehr_Zimmer,K034,268604.0
2012,Weser-Ems,7-und_mehr_Zimmer,K034,270718.0
2013,Weser-Ems,7-und_mehr_Zimmer,K034,272850.0
2014,Weser-Ems,7-und_mehr_Zimmer,K034,275148.0
2015,Weser-Ems,7-und_mehr_Zimmer,K034,277225.0
2016,Weser-Ems,7-und_mehr_Zimmer,K034,279416.0
2017,Weser-Ems,7-und_mehr_Zimmer,K034,281427.0
2018,Weser-Ems,7-und_mehr_Zimmer,K034,283371.0
2019,Weser-Ems,7-und_mehr_Zimmer,K034,285354.0
2011,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4534.0
2012,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4561.0
2013,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4581.0
2014,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4606.0
2015,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4619.0
2016,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4635.0
2017,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4648.0
2018,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4666.0
2019,Delmenhorst.Stadt,7-und_mehr_Zimmer,K03401,4685.0
2011,Emden Stadt,7-und_mehr_Zimmer,K03402,2925.0
2012,Emden Stadt,7-und_mehr_Zimmer,K03402,2934.0
2013,Emden Stadt,7-und_mehr_Zimmer,K03402,2947.0
2014,Emden Stadt,7-und_mehr_Zimmer,K03402,2957.0
2015,Emden Stadt,7-und_mehr_Zimmer,K03402,2964.0
2016,Emden Stadt,7-und_mehr_Zimmer,K03402,2978.0
2017,Emden Stadt,7-und_mehr_Zimmer,K03402,2992.0
2018,Emden Stadt,7-und_mehr_Zimmer,K03402,3009.0
2019,Emden Stadt,7-und_mehr_Zimmer,K03402,3017.0
2011,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10314.0
2012,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10423.0
2013,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10503.0
2014,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10554.0
2015,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10602.0
2016,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10643.0
2017,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10679.0
2018,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10745.0
2019,Oldenburg (Oldb) Stadt,7-und_mehr_Zimmer,K03403,10801.0
2011,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7208.0
2012,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7294.0
2013,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7385.0
2014,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7461.0
2015,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7520.0
2016,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7579.0
2017,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7639.0
2018,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7671.0
2019,Osnabrück Stadt,7-und_mehr_Zimmer,K03404,7689.0
2011,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3723.0
2012,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3735.0
2013,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3746.0
2014,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3759.0
2015,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3771.0
2016,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3784.0
2017,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3797.0
2018,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3829.0
2019,Wilhelmshaven Stadt,7-und_mehr_Zimmer,K03405,3839.0
2011,Ammerland,7-und_mehr_Zimmer,K03451,13891.0
2012,Ammerland,7-und_mehr_Zimmer,K03451,14033.0
2013,Ammerland,7-und_mehr_Zimmer,K03451,14197.0
2014,Ammerland,7-und_mehr_Zimmer,K03451,14335.0
2015,Ammerland,7-und_mehr_Zimmer,K03451,14438.0
2016,Ammerland,7-und_mehr_Zimmer,K03451,14560.0
2017,Ammerland,7-und_mehr_Zimmer,K03451,14673.0
2018,Ammerland,7-und_mehr_Zimmer,K03451,14763.0
2019,Ammerland,7-und_mehr_Zimmer,K03451,14897.0
2011,Aurich,7-und_mehr_Zimmer,K03452,22195.0
2012,Aurich,7-und_mehr_Zimmer,K03452,22293.0
2013,Aurich,7-und_mehr_Zimmer,K03452,22407.0
2014,Aurich,7-und_mehr_Zimmer,K03452,22531.0
2015,Aurich,7-und_mehr_Zimmer,K03452,22623.0
2016,Aurich,7-und_mehr_Zimmer,K03452,22736.0
2017,Aurich,7-und_mehr_Zimmer,K03452,22843.0
2018,Aurich,7-und_mehr_Zimmer,K03452,22926.0
2019,Aurich,7-und_mehr_Zimmer,K03452,23046.0
2011,Cloppenburg,7-und_mehr_Zimmer,K03453,23772.0
2012,Cloppenburg,7-und_mehr_Zimmer,K03453,23997.0
2013,Cloppenburg,7-und_mehr_Zimmer,K03453,24210.0
2014,Cloppenburg,7-und_mehr_Zimmer,K03453,24417.0
2015,Cloppenburg,7-und_mehr_Zimmer,K03453,24597.0
2016,Cloppenburg,7-und_mehr_Zimmer,K03453,24828.0
2017,Cloppenburg,7-und_mehr_Zimmer,K03453,25057.0
2018,Cloppenburg,7-und_mehr_Zimmer,K03453,25243.0
2019,Cloppenburg,7-und_mehr_Zimmer,K03453,25443.0
2011,Emsland,7-und_mehr_Zimmer,K03454,47659.0
2012,Emsland,7-und_mehr_Zimmer,K03454,48133.0
2013,Emsland,7-und_mehr_Zimmer,K03454,48629.0
2014,Emsland,7-und_mehr_Zimmer,K03454,49116.0
2015,Emsland,7-und_mehr_Zimmer,K03454,49604.0
2016,Emsland,7-und_mehr_Zimmer,K03454,50114.0
2017,Emsland,7-und_mehr_Zimmer,K03454,50561.0
2018,Emsland,7-und_mehr_Zimmer,K03454,50958.0
2019,Emsland,7-und_mehr_Zimmer,K03454,51452.0
2011,Friesland,7-und_mehr_Zimmer,K03455,10492.0
2012,Friesland,7-und_mehr_Zimmer,K03455,10542.0
2013,Friesland,7-und_mehr_Zimmer,K03455,10591.0
2014,Friesland,7-und_mehr_Zimmer,K03455,10677.0
2015,Friesland,7-und_mehr_Zimmer,K03455,10753.0
2016,Friesland,7-und_mehr_Zimmer,K03455,10837.0
2017,Friesland,7-und_mehr_Zimmer,K03455,10918.0
2018,Friesland,7-und_mehr_Zimmer,K03455,10987.0
2019,Friesland,7-und_mehr_Zimmer,K03455,11042.0
2011,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17248.0
2012,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17347.0
2013,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17512.0
2014,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17702.0
2015,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17878.0
2016,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,17996.0
2017,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,18170.0
2018,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,18299.0
2019,Grafschaft Bentheim,7-und_mehr_Zimmer,K03456,18429.0
2011,Leer,7-und_mehr_Zimmer,K03457,19919.0
2012,Leer,7-und_mehr_Zimmer,K03457,20069.0
2013,Leer,7-und_mehr_Zimmer,K03457,20223.0
2014,Leer,7-und_mehr_Zimmer,K03457,20372.0
2015,Leer,7-und_mehr_Zimmer,K03457,20571.0
2016,Leer,7-und_mehr_Zimmer,K03457,20723.0
2017,Leer,7-und_mehr_Zimmer,K03457,20848.0
2018,Leer,7-und_mehr_Zimmer,K03457,20960.0
2019,Leer,7-und_mehr_Zimmer,K03457,21083.0
2011,Oldenburg,7-und_mehr_Zimmer,K03458,14322.0
2012,Oldenburg,7-und_mehr_Zimmer,K03458,14402.0
2013,Oldenburg,7-und_mehr_Zimmer,K03458,14469.0
2014,Oldenburg,7-und_mehr_Zimmer,K03458,14552.0
2015,Oldenburg,7-und_mehr_Zimmer,K03458,14649.0
2016,Oldenburg,7-und_mehr_Zimmer,K03458,14741.0
2017,Oldenburg,7-und_mehr_Zimmer,K03458,14832.0
2018,Oldenburg,7-und_mehr_Zimmer,K03458,14926.0
2019,Oldenburg,7-und_mehr_Zimmer,K03458,15013.0
2011,Osnabrück,7-und_mehr_Zimmer,K03459,35497.0
2012,Osnabrück,7-und_mehr_Zimmer,K03459,35781.0
2013,Osnabrück,7-und_mehr_Zimmer,K03459,35990.0
2014,Osnabrück,7-und_mehr_Zimmer,K03459,36325.0
2015,Osnabrück,7-und_mehr_Zimmer,K03459,36603.0
2016,Osnabrück,7-und_mehr_Zimmer,K03459,36889.0
2017,Osnabrück,7-und_mehr_Zimmer,K03459,37149.0
2018,Osnabrück,7-und_mehr_Zimmer,K03459,37458.0
2019,Osnabrück,7-und_mehr_Zimmer,K03459,37726.0
2011,Vechta,7-und_mehr_Zimmer,K03460,19679.0
2012,Vechta,7-und_mehr_Zimmer,K03460,19884.0
2013,Vechta,7-und_mehr_Zimmer,K03460,20105.0
2014,Vechta,7-und_mehr_Zimmer,K03460,20354.0
2015,Vechta,7-und_mehr_Zimmer,K03460,20540.0
2016,Vechta,7-und_mehr_Zimmer,K03460,20774.0
2017,Vechta,7-und_mehr_Zimmer,K03460,20962.0
2018,Vechta,7-und_mehr_Zimmer,K03460,21212.0
2019,Vechta,7-und_mehr_Zimmer,K03460,21409.0
2011,Wesermarsch,7-und_mehr_Zimmer,K03461,8066.0
2012,Wesermarsch,7-und_mehr_Zimmer,K03461,8100.0
2013,Wesermarsch,7-und_mehr_Zimmer,K03461,8136.0
2014,Wesermarsch,7-und_mehr_Zimmer,K03461,8167.0
2015,Wesermarsch,7-und_mehr_Zimmer,K03461,8195.0
2016,Wesermarsch,7-und_mehr_Zimmer,K03461,8234.0
2017,Wesermarsch,7-und_mehr_Zimmer,K03461,8261.0
2018,Wesermarsch,7-und_mehr_Zimmer,K03461,8289.0
